customer_id,name,age,gender,city,state,tier,language_preference,income_type,archetype,onboarding_date,split,first_name,last_name,income_type_declared,onboarded_at,archetype_ground_truth,account_created_at,employment_type,created_at
cust_4bde4f1ded,Ryan Misra,25,Other,Chhindwara,Madhya Pradesh,Tier 4,Hindi,salaried,stable_salaried,2025-08-04,train,,,,,,,,
cust_b83059577d,Urishilla Johal,27,Male,Barpeta,Assam,Tier 4,Gujarati,salaried,fraud_scenario,2024-10-29,train,,,,,,,,
cust_8cfb3b2dea,Daniel Bhardwaj,58,Female,Chhindwara,Madhya Pradesh,Tier 4,Telugu,salaried,stable_salaried,2025-09-03,train,,,,,,,,
cust_30e9ea6045,Arunima Bandi,55,Male,Guna,Madhya Pradesh,Tier 3,Tamil,salaried,stable_salaried,2025-11-17,train,,,,,,,,
cust_1544e2f158,Mitali Parikh,26,Female,Bengaluru,Karnataka,Tier 1,Tamil,salaried,financially_stressed,2025-11-21,train,,,,,,,,
cust_73381fd46b,Wyatt Mannan,58,Female,Deoria,Uttar Pradesh,Tier 4,English,salaried,stable_salaried,2025-10-13,train,,,,,,,,
cust_fc88b5b4cf,Yash Vohra,51,Male,Guna,Madhya Pradesh,Tier 3,Bengali,salaried,stable_salaried,2025-10-11,test,,,,,,,,
cust_27362c6fb1,Pahal Pau,47,Other,Barpeta,Assam,Tier 4,Tamil,salaried,financially_stressed,2026-03-03,train,,,,,,,,
cust_0bab94af7b,Sai De,29,Other,Bengaluru,Karnataka,Tier 1,English,salaried,fraud_scenario,2025-01-23,train,,,,,,,,
cust_f05503febc,Azad Arya,25,Male,Coimbatore,Tamil Nadu,Tier 2,Kannada,gig_irregular,gig_irregular,2026-02-08,train,,,,,,,,
cust_77436d06bb,Abha Shukla,45,Female,Guna,Madhya Pradesh,Tier 3,Telugu,salaried,financially_stressed,2025-12-27,train,,,,,,,,
cust_74dafbce0a,Ekaraj Bhasin,52,Male,Jhansi,Uttar Pradesh,Tier 3,Tamil,salaried,financially_stressed,2024-09-26,test,,,,,,,,
cust_50bd3b46d8,Janaki Sama,30,Male,Deoria,Uttar Pradesh,Tier 4,Hindi,salaried,stable_salaried,2025-10-19,train,,,,,,,,
cust_53ffc0d06e,Dipta Buch,39,Male,Indore,Madhya Pradesh,Tier 2,Kannada,salaried,stable_salaried,2024-10-23,train,,,,,,,,
cust_8997d8dd2b,Eesha Thakkar,32,Male,Deoria,Uttar Pradesh,Tier 4,Marathi,salaried,financially_stressed,2024-10-28,train,,,,,,,,
cust_7de9d3ed33,Aradhana Ratti,54,Female,Delhi,Delhi,Tier 1,Gujarati,salaried,financially_stressed,2025-01-06,train,,,,,,,,
cust_ba646820f2,Damini Singhal,35,Other,Barpeta,Assam,Tier 4,Tamil,salaried,fraud_scenario,2025-05-02,train,,,,,,,,
cust_2f0a368037,Yashvi Rege,23,Male,Nagpur,Maharashtra,Tier 2,Bengali,gig_irregular,gig_irregular,2025-05-14,test,,,,,,,,
cust_800793931a,Avni Shenoy,50,Male,Bengaluru,Karnataka,Tier 1,Tamil,salaried,stable_salaried,2025-06-18,train,,,,,,,,
cust_185cfa6360,Mugdha Rajagopal,50,Other,Nagpur,Maharashtra,Tier 2,Hindi,salaried,financially_stressed,2025-10-17,train,,,,,,,,
cust_3ffb1155ee,Amol Pradhan,41,Male,Nagpur,Maharashtra,Tier 2,Bengali,salaried,financially_stressed,2025-07-08,test,,,,,,,,
cust_a438b596bf,Netra Oza,50,Female,Mumbai,Maharashtra,Tier 1,Telugu,salaried,financially_stressed,2025-10-06,train,,,,,,,,
cust_a28f1e79b1,Anay Vyas,56,Male,Guna,Madhya Pradesh,Tier 3,Hindi,salaried,financially_stressed,2026-02-28,test,,,,,,,,
cust_5043a1a5cd,Anya Gala,32,Other,Bengaluru,Karnataka,Tier 1,Kannada,salaried,financially_stressed,2025-08-28,train,,,,,,,,
cust_e066433b22,Aarush Gole,44,Female,Mumbai,Maharashtra,Tier 1,English,gig_irregular,gig_irregular,2025-09-30,train,,,,,,,,
cust_8e14ec700a,Watika Sami,31,Male,Delhi,Delhi,Tier 1,Tamil,gig_irregular,gig_irregular,2025-07-22,train,,,,,,,,
cust_cbe221409d,Diya Mall,25,Male,Delhi,Delhi,Tier 1,English,salaried,stable_salaried,2026-01-21,train,,,,,,,,
cust_81ab9d2c50,Pahal Ghosh,49,Male,Guna,Madhya Pradesh,Tier 3,Marathi,gig_irregular,gig_irregular,2025-12-14,train,,,,,,,,
cust_df18d060b6,Zehaan Bhakta,56,Female,Bilaspur,Chhattisgarh,Tier 3,Kannada,salaried,financially_stressed,2026-01-25,test,,,,,,,,
cust_98124a2ef2,Gaurang Wali,24,Male,Mumbai,Maharashtra,Tier 1,Telugu,salaried,financially_stressed,2025-03-24,train,,,,,,,,
cust_00f4f113c3,Darika Sundaram,47,Female,Barpeta,Assam,Tier 4,Bengali,gig_irregular,gig_irregular,2025-04-11,train,,,,,,,,
cust_748c6caa8d,Tanay Chana,58,Other,Indore,Madhya Pradesh,Tier 2,Hindi,salaried,stable_salaried,2025-02-26,train,,,,,,,,
cust_f83209e5ed,Oliver Lal,45,Female,Bilaspur,Chhattisgarh,Tier 3,English,salaried,stable_salaried,2025-01-27,train,,,,,,,,
cust_757e249c9c,Kabir Agate,55,Female,Mumbai,Maharashtra,Tier 1,Kannada,gig_irregular,gig_irregular,2025-05-18,train,,,,,,,,
cust_9f5af19107,Baghyawati Chauhan,21,Female,Coimbatore,Tamil Nadu,Tier 2,English,gig_irregular,gig_irregular,2024-12-23,train,,,,,,,,
cust_7b81961295,Upkaar Thaman,57,Female,Delhi,Delhi,Tier 1,Hindi,salaried,financially_stressed,2024-09-20,test,,,,,,,,
cust_002546c860,Ishanvi Butala,38,Other,Mumbai,Maharashtra,Tier 1,Tamil,salaried,stable_salaried,2025-06-01,train,,,,,,,,
cust_ad268d6e4f,Odika Mukherjee,33,Female,Chhindwara,Madhya Pradesh,Tier 4,English,salaried,stable_salaried,2025-07-02,train,,,,,,,,
cust_13fdfd3d70,Varenya Mittal,49,Male,Bengaluru,Karnataka,Tier 1,Tamil,gig_irregular,gig_irregular,2026-01-31,train,,,,,,,,
cust_2367e82745,Samar Peri,41,Other,Bilaspur,Chhattisgarh,Tier 3,Telugu,salaried,stable_salaried,2024-11-02,train,,,,,,,,
cust_29420f0b17,Abhiram Dhaliwal,38,Male,Indore,Madhya Pradesh,Tier 2,Telugu,salaried,stable_salaried,2024-10-22,test,,,,,,,,
cust_9be61fd12f,Rohan Loke,60,Male,Indore,Madhya Pradesh,Tier 2,English,salaried,stable_salaried,2025-03-24,train,,,,,,,,
cust_d3bf12a3e9,Eesha Warrior,49,Female,Bilaspur,Chhattisgarh,Tier 3,Bengali,gig_irregular,gig_irregular,2026-01-17,test,,,,,,,,
cust_a8af8ed5f0,Shivansh Vyas,56,Male,Nagpur,Maharashtra,Tier 2,Gujarati,salaried,fraud_scenario,2025-12-01,train,,,,,,,,
cust_c4ef4b1bc3,Oliver Dani,57,Other,Barpeta,Assam,Tier 4,Telugu,salaried,financially_stressed,2025-11-10,train,,,,,,,,
cust_a22bef8498,Hemal Bhardwaj,29,Male,Jhansi,Uttar Pradesh,Tier 3,Bengali,salaried,financially_stressed,2025-06-05,test,,,,,,,,
cust_21f947db03,Faqid Garde,29,Male,Bilaspur,Chhattisgarh,Tier 3,Bengali,salaried,financially_stressed,2025-11-28,test,,,,,,,,
cust_1f10727a31,Ganga Patel,55,Other,Delhi,Delhi,Tier 1,English,gig_irregular,gig_irregular,2026-02-25,train,,,,,,,,
cust_2a04f5df76,Krisha Sharma,42,Female,Delhi,Delhi,Tier 1,Hindi,salaried,financially_stressed,2025-11-27,train,,,,,,,,
cust_3d647afdb4,Tanveer Yogi,24,Male,Delhi,Delhi,Tier 1,Tamil,salaried,stable_salaried,2025-03-19,train,,,,,,,,
cust_a0680ef235,Thomas Mukhopadhyay,53,Male,Bilaspur,Chhattisgarh,Tier 3,Telugu,gig_irregular,gig_irregular,2025-01-01,train,,,,,,,,
cust_943ece1b9e,Benjamin Bhakta,26,Other,Chhindwara,Madhya Pradesh,Tier 4,English,salaried,financially_stressed,2025-06-29,train,,,,,,,,
cust_513d88d355,Aarna Rajan,39,Other,Indore,Madhya Pradesh,Tier 2,Marathi,salaried,stable_salaried,2026-03-09,train,,,,,,,,
cust_7fea1b4239,Oscar Muni,42,Male,Chhindwara,Madhya Pradesh,Tier 4,Tamil,gig_irregular,gig_irregular,2024-12-23,train,,,,,,,,
cust_1ed48c2591,Kala Sheth,34,Other,Nagpur,Maharashtra,Tier 2,Telugu,salaried,financially_stressed,2026-01-25,train,,,,,,,,
cust_3a78f36ddb,Charles Chaudry,31,Male,Indore,Madhya Pradesh,Tier 2,Hindi,salaried,financially_stressed,2025-10-24,train,,,,,,,,
cust_a6758bee94,Mohammed Sodhi,24,Male,Guna,Madhya Pradesh,Tier 3,Telugu,salaried,stable_salaried,2024-12-15,train,,,,,,,,
cust_5ff6c5c23d,Gautam Chahal,38,Other,Nagpur,Maharashtra,Tier 2,Kannada,salaried,stable_salaried,2026-01-19,test,,,,,,,,
cust_73a2ac1383,Gaurang Hegde,45,Male,Mumbai,Maharashtra,Tier 1,Hindi,salaried,stable_salaried,2025-02-20,train,,,,,,,,
cust_2e3d9fe881,Ishani Patil,38,Male,Chhindwara,Madhya Pradesh,Tier 4,Tamil,salaried,financially_stressed,2025-01-25,train,,,,,,,,
cust_ce1c4daed2,Dev Nagi,53,Female,Deoria,Uttar Pradesh,Tier 4,Kannada,salaried,fraud_scenario,2024-12-27,train,,,,,,,,
cust_7f654dd449,Daniel Mohanty,24,Other,Indore,Madhya Pradesh,Tier 2,English,salaried,financially_stressed,2025-01-11,train,,,,,,,,
cust_aa24cb1248,Ridhi Walia,42,Male,Jhansi,Uttar Pradesh,Tier 3,Gujarati,salaried,stable_salaried,2025-02-20,train,,,,,,,,
cust_fd9eef70ed,Champak Reddy,42,Other,Nagpur,Maharashtra,Tier 2,Hindi,salaried,fraud_scenario,2024-10-29,train,,,,,,,,
cust_2ce6921a0f,Dhriti Nagarajan,25,Male,Delhi,Delhi,Tier 1,Kannada,salaried,fraud_scenario,2025-03-27,train,,,,,,,,
cust_e0f641465e,Wazir Mody,45,Male,Delhi,Delhi,Tier 1,Tamil,gig_irregular,gig_irregular,2025-05-19,test,,,,,,,,
cust_2c3b1c7c61,Jagdish Gour,35,Other,Indore,Madhya Pradesh,Tier 2,Telugu,gig_irregular,gig_irregular,2025-03-08,train,,,,,,,,
cust_dfaecad0a8,Lohit Ray,36,Female,Bengaluru,Karnataka,Tier 1,Hindi,salaried,fraud_scenario,2025-08-04,test,,,,,,,,
cust_d22e8bf612,Harita Dua,42,Male,Bengaluru,Karnataka,Tier 1,Tamil,salaried,fraud_scenario,2026-02-07,train,,,,,,,,
cust_b4b64a8986,Fitan Chauhan,24,Female,Bilaspur,Chhattisgarh,Tier 3,Hindi,salaried,stable_salaried,2024-10-11,train,,,,,,,,
cust_a68f239602,Lavanya Rai,52,Other,Coimbatore,Tamil Nadu,Tier 2,Kannada,salaried,financially_stressed,2024-09-23,train,,,,,,,,
cust_138873f23e,Anay Bhargava,38,Male,Mumbai,Maharashtra,Tier 1,Tamil,salaried,stable_salaried,2025-09-24,train,,,,,,,,
cust_e2d9edda4c,Nathaniel Krishna,33,Other,Chhindwara,Madhya Pradesh,Tier 4,Marathi,salaried,stable_salaried,2026-01-14,train,,,,,,,,
cust_249ac0004c,Nidhi Wason,29,Other,Bengaluru,Karnataka,Tier 1,English,salaried,stable_salaried,2024-11-23,train,,,,,,,,
cust_4cc2d9a25f,Max Chacko,34,Male,Bengaluru,Karnataka,Tier 1,Tamil,salaried,stable_salaried,2024-11-27,train,,,,,,,,
cust_0b0c0d1b17,Ishani Ratti,45,Other,Deoria,Uttar Pradesh,Tier 4,Bengali,salaried,stable_salaried,2025-08-23,train,,,,,,,,
cust_4c658092c0,Lakshmi Dhingra,38,Male,Bilaspur,Chhattisgarh,Tier 3,Kannada,salaried,stable_salaried,2024-12-13,test,,,,,,,,
cust_cf0e711082,Anika Taneja,25,Other,Nagpur,Maharashtra,Tier 2,Kannada,salaried,fraud_scenario,2024-09-27,train,,,,,,,,
cust_2ee693d0a9,Aarush Apte,31,Female,Bengaluru,Karnataka,Tier 1,English,salaried,stable_salaried,2025-07-21,train,,,,,,,,
cust_05eb1c59a5,Liam Pandey,40,Male,Delhi,Delhi,Tier 1,Bengali,salaried,financially_stressed,2025-03-19,train,,,,,,,,
cust_14e805c1ec,Tamanna Bawa,59,Female,Nagpur,Maharashtra,Tier 2,English,salaried,stable_salaried,2025-06-07,train,,,,,,,,
cust_1a700344d8,Madhav Balasubramanian,36,Other,Indore,Madhya Pradesh,Tier 2,Telugu,salaried,fraud_scenario,2025-10-01,test,,,,,,,,
cust_f78cd08f54,Amara Nori,22,Female,Guna,Madhya Pradesh,Tier 3,Telugu,gig_irregular,gig_irregular,2024-10-06,train,,,,,,,,
cust_86f7e97714,Aachal Halder,40,Female,Bengaluru,Karnataka,Tier 1,English,gig_irregular,gig_irregular,2025-08-14,train,,,,,,,,
cust_24d6d84762,Maanav Palla,38,Other,Bengaluru,Karnataka,Tier 1,Telugu,salaried,stable_salaried,2025-07-12,test,,,,,,,,
cust_4b41c25295,Quincy Basu,45,Male,Delhi,Delhi,Tier 1,Gujarati,salaried,financially_stressed,2024-10-29,train,,,,,,,,
cust_e5aafeceb8,Manan Varty,46,Other,Guna,Madhya Pradesh,Tier 3,Telugu,salaried,stable_salaried,2025-03-11,train,,,,,,,,
cust_fc23c40ce2,Caleb Mani,54,Male,Delhi,Delhi,Tier 1,Tamil,salaried,financially_stressed,2025-04-17,train,,,,,,,,
cust_30978a7411,Qabil Lala,59,Female,Barpeta,Assam,Tier 4,Bengali,salaried,financially_stressed,2025-07-10,train,,,,,,,,
cust_9a0ba0a638,Charita Sood,46,Male,Nagpur,Maharashtra,Tier 2,Hindi,salaried,stable_salaried,2024-09-18,test,,,,,,,,
cust_689dff8e21,Harita Barman,58,Female,Deoria,Uttar Pradesh,Tier 4,Bengali,gig_irregular,gig_irregular,2025-02-02,train,,,,,,,,
cust_036f417b04,Aarini Chacko,42,Male,Guna,Madhya Pradesh,Tier 3,Kannada,salaried,stable_salaried,2025-10-09,train,,,,,,,,
cust_908e4685d6,Rajata Ramanathan,22,Other,Delhi,Delhi,Tier 1,Marathi,salaried,financially_stressed,2025-08-24,train,,,,,,,,
cust_dcaeb2e339,Samarth Banik,31,Other,Nagpur,Maharashtra,Tier 2,Bengali,gig_irregular,gig_irregular,2026-02-20,train,,,,,,,,
cust_6c2f12ad7a,Forum Pandya,53,Female,Jhansi,Uttar Pradesh,Tier 3,Bengali,salaried,fraud_scenario,2024-11-01,train,,,,,,,,
cust_b9c7dc90d5,Thomas Varma,23,Male,Jhansi,Uttar Pradesh,Tier 3,English,salaried,stable_salaried,2025-05-05,train,,,,,,,,
cust_ef299264c8,Lakshmi Palan,54,Female,Deoria,Uttar Pradesh,Tier 4,English,gig_irregular,gig_irregular,2025-07-14,train,,,,,,,,
cust_2d7d73cec6,Ethan Jha,45,Female,Indore,Madhya Pradesh,Tier 2,English,salaried,stable_salaried,2025-05-02,test,,,,,,,,
cust_d30f834b9c,Omaja Dave,55,Male,Chhindwara,Madhya Pradesh,Tier 4,Gujarati,salaried,stable_salaried,2025-04-12,train,,,,,,,,
cust_2c33ff923b,Arin Chakrabarti,26,Male,Jhansi,Uttar Pradesh,Tier 3,Telugu,salaried,stable_salaried,2026-01-09,test,,,,,,,,
cust_f80f41249d,Lavanya Andra,54,Male,Indore,Madhya Pradesh,Tier 2,English,salaried,stable_salaried,2026-03-08,train,,,,,,,,
cust_9a94327b76,Aradhana Sekhon,44,Other,Barpeta,Assam,Tier 4,Kannada,salaried,stable_salaried,2026-01-29,train,,,,,,,,
cust_fd083a2abb,Alexander Kala,30,Male,Coimbatore,Tamil Nadu,Tier 2,Hindi,gig_irregular,gig_irregular,2026-01-18,test,,,,,,,,
cust_f31289180a,Forum Dara,56,Other,Indore,Madhya Pradesh,Tier 2,English,salaried,fraud_scenario,2025-06-16,test,,,,,,,,
cust_2a88e5c148,Ekantika Korpal,45,Male,Deoria,Uttar Pradesh,Tier 4,Telugu,salaried,stable_salaried,2025-11-01,train,,,,,,,,
cust_bbbc30d65c,Darika Borah,27,Other,Jhansi,Uttar Pradesh,Tier 3,Tamil,gig_irregular,gig_irregular,2025-07-14,test,,,,,,,,
cust_d2fc0e288a,Aashi Sharaf,52,Male,Indore,Madhya Pradesh,Tier 2,Marathi,gig_irregular,gig_irregular,2025-07-30,train,,,,,,,,
cust_5a1f2f70b3,Janaki Kaul,38,Female,Mumbai,Maharashtra,Tier 1,Kannada,salaried,stable_salaried,2025-11-28,train,,,,,,,,
cust_8d58b24215,Wriddhish Parmer,37,Female,Nagpur,Maharashtra,Tier 2,Tamil,salaried,stable_salaried,2025-02-26,test,,,,,,,,
cust_60450597c8,Urvi Kale,37,Male,Barpeta,Assam,Tier 4,Tamil,salaried,stable_salaried,2026-01-07,test,,,,,,,,
cust_847eb72452,Timothy Date,22,Other,Mumbai,Maharashtra,Tier 1,English,gig_irregular,gig_irregular,2025-08-27,train,,,,,,,,
cust_89d459182c,Wakeeta Anand,24,Male,Chhindwara,Madhya Pradesh,Tier 4,Gujarati,gig_irregular,gig_irregular,2025-09-06,train,,,,,,,,
cust_a4b6e44ada,Yashvi Varughese,46,Female,Bengaluru,Karnataka,Tier 1,English,salaried,financially_stressed,2025-11-27,train,,,,,,,,
cust_edf6420363,Garima Rai,43,Other,Jhansi,Uttar Pradesh,Tier 3,English,salaried,financially_stressed,2025-04-20,test,,,,,,,,
cust_7f1c4d92ff,Ojas Pillai,58,Female,Delhi,Delhi,Tier 1,English,salaried,financially_stressed,2025-09-23,train,,,,,,,,
cust_d97cb67793,Nathan Vora,53,Female,Coimbatore,Tamil Nadu,Tier 2,Hindi,salaried,stable_salaried,2025-11-09,test,,,,,,,,
cust_a60bc107ac,Indrajit Vyas,33,Other,Bilaspur,Chhattisgarh,Tier 3,English,salaried,stable_salaried,2026-01-20,train,,,,,,,,
cust_30422996d7,Kashvi Kadakia,51,Other,Coimbatore,Tamil Nadu,Tier 2,Tamil,salaried,stable_salaried,2025-01-08,train,,,,,,,,
cust_251cb18dfb,Prisha Wason,26,Male,Delhi,Delhi,Tier 1,Gujarati,salaried,stable_salaried,2024-10-03,train,,,,,,,,
cust_f78b671d27,Vedhika Rout,22,Female,Coimbatore,Tamil Nadu,Tier 2,Telugu,salaried,stable_salaried,2025-10-14,train,,,,,,,,
cust_2fb60336dd,Mohini Mallick,58,Other,Indore,Madhya Pradesh,Tier 2,Kannada,salaried,fraud_scenario,2025-08-27,train,,,,,,,,
cust_e3f78892d9,Varsha Luthra,57,Female,Guna,Madhya Pradesh,Tier 3,Gujarati,salaried,fraud_scenario,2025-03-07,train,,,,,,,,
cust_0054bf1422,Vaishnavi Natt,45,Male,Bengaluru,Karnataka,Tier 1,Tamil,salaried,fraud_scenario,2025-10-18,train,,,,,,,,
cust_0a30df3e1b,Ishanvi Iyer,38,Other,Indore,Madhya Pradesh,Tier 2,Bengali,salaried,fraud_scenario,2024-11-30,train,,,,,,,,
cust_1740d714b7,Ekantika Padmanabhan,52,Other,Coimbatore,Tamil Nadu,Tier 2,Telugu,gig_irregular,gig_irregular,2024-10-25,train,,,,,,,,
cust_f4c179c562,Nathan Thakur,46,Male,Bengaluru,Karnataka,Tier 1,Marathi,salaried,financially_stressed,2025-09-20,test,,,,,,,,
cust_5dc1e50eef,Anvi Yogi,42,Female,Deoria,Uttar Pradesh,Tier 4,Telugu,salaried,stable_salaried,2025-09-29,train,,,,,,,,
cust_4de26467fa,Gagan Bhatt,50,Other,Bilaspur,Chhattisgarh,Tier 3,Bengali,salaried,stable_salaried,2025-10-04,train,,,,,,,,
cust_c6c9a418dc,Libni Dugar,44,Female,Bengaluru,Karnataka,Tier 1,Tamil,gig_irregular,gig_irregular,2025-10-02,train,,,,,,,,
cust_d43a4d38fe,Jai Dalal,28,Other,Indore,Madhya Pradesh,Tier 2,Gujarati,salaried,stable_salaried,2025-05-03,test,,,,,,,,
cust_0dee9273c2,Panini Kurian,34,Male,Nagpur,Maharashtra,Tier 2,Kannada,salaried,stable_salaried,2025-11-17,test,,,,,,,,
cust_3f6061d276,Niharika Parekh,28,Male,Mumbai,Maharashtra,Tier 1,Marathi,salaried,stable_salaried,2025-03-13,train,,,,,,,,
cust_f1a2989525,Ishita Sarin,50,Female,Bengaluru,Karnataka,Tier 1,Marathi,salaried,fraud_scenario,2025-11-16,train,,,,,,,,
cust_2b632b8f3e,Neha Sastry,40,Other,Bilaspur,Chhattisgarh,Tier 3,English,gig_irregular,gig_irregular,2025-02-28,train,,,,,,,,
cust_b8a8797255,Wazir Anand,53,Male,Coimbatore,Tamil Nadu,Tier 2,Bengali,gig_irregular,gig_irregular,2025-06-28,train,,,,,,,,
cust_d4776df279,Samuel Panchal,21,Other,Nagpur,Maharashtra,Tier 2,Telugu,salaried,stable_salaried,2026-01-24,train,,,,,,,,
cust_ae3af65ae5,Darsh Choudhary,35,Female,Indore,Madhya Pradesh,Tier 2,Hindi,gig_irregular,gig_irregular,2025-10-19,train,,,,,,,,
cust_1d7e37fbb0,Baljiwan Chada,59,Male,Bengaluru,Karnataka,Tier 1,Hindi,salaried,fraud_scenario,2025-04-16,train,,,,,,,,
cust_6a5eb1d1f4,Vaishnavi Dubey,60,Other,Indore,Madhya Pradesh,Tier 2,Bengali,salaried,financially_stressed,2025-10-31,train,,,,,,,,
cust_9f02405f69,Maanav Date,47,Female,Barpeta,Assam,Tier 4,Telugu,salaried,stable_salaried,2024-12-14,train,,,,,,,,
cust_bf42503f91,Dalaja Ganesh,43,Female,Coimbatore,Tamil Nadu,Tier 2,Bengali,salaried,stable_salaried,2025-06-25,test,,,,,,,,
cust_43e368c13c,Chanakya Venkatesh,35,Other,Bilaspur,Chhattisgarh,Tier 3,Kannada,gig_irregular,gig_irregular,2025-05-31,train,,,,,,,,
cust_47fca9b4c4,Chandran Butala,31,Female,Delhi,Delhi,Tier 1,Bengali,salaried,stable_salaried,2025-11-04,test,,,,,,,,
cust_091a414953,Anvi Anand,57,Male,Coimbatore,Tamil Nadu,Tier 2,Kannada,salaried,stable_salaried,2025-11-25,train,,,,,,,,
cust_5c25579f86,Charita Ahluwalia,26,Male,Bengaluru,Karnataka,Tier 1,Kannada,salaried,stable_salaried,2025-11-19,train,,,,,,,,
cust_41e72aae19,Theodore Sarna,21,Male,Barpeta,Assam,Tier 4,English,salaried,stable_salaried,2024-10-20,train,,,,,,,,
cust_c9a6aeaa7b,Mohini Ratta,25,Other,Delhi,Delhi,Tier 1,Gujarati,salaried,financially_stressed,2025-10-25,train,,,,,,,,
cust_d691cb7f65,Hemang Pal,23,Other,Bengaluru,Karnataka,Tier 1,Gujarati,salaried,financially_stressed,2026-03-05,test,,,,,,,,
cust_4b6c746645,Omaja Babu,23,Female,Deoria,Uttar Pradesh,Tier 4,Gujarati,salaried,financially_stressed,2025-03-08,train,,,,,,,,
cust_b83c1f2e39,Maya Baria,40,Male,Bilaspur,Chhattisgarh,Tier 3,Tamil,salaried,fraud_scenario,2025-03-19,test,,,,,,,,
cust_a6a31eae14,Vedhika Loke,40,Other,Mumbai,Maharashtra,Tier 1,Bengali,salaried,stable_salaried,2025-08-14,train,,,,,,,,
cust_5c8039cfeb,Lakshit Tandon,21,Other,Nagpur,Maharashtra,Tier 2,Tamil,salaried,financially_stressed,2026-02-03,train,,,,,,,,
cust_45d32fb965,Samuel Rana,21,Other,Guna,Madhya Pradesh,Tier 3,Tamil,gig_irregular,gig_irregular,2024-11-24,train,,,,,,,,
cust_e087cc9016,Dev Chhabra,60,Other,Bilaspur,Chhattisgarh,Tier 3,Kannada,salaried,financially_stressed,2026-01-30,train,,,,,,,,
cust_787dc7d708,Ikshita Rege,28,Female,Guna,Madhya Pradesh,Tier 3,Kannada,salaried,stable_salaried,2025-08-05,train,,,,,,,,
cust_412eadc403,Yachana Patla,25,Female,Indore,Madhya Pradesh,Tier 2,Gujarati,salaried,stable_salaried,2025-05-12,train,,,,,,,,
cust_dc73d028bb,Frederick Parikh,47,Male,Bengaluru,Karnataka,Tier 1,English,salaried,financially_stressed,2025-10-20,train,,,,,,,,
cust_213c6e7c16,Yatan Bahri,50,Male,Barpeta,Assam,Tier 4,Bengali,salaried,stable_salaried,2026-02-24,train,,,,,,,,
cust_1bec99f6ef,Harini Nagarajan,25,Other,Delhi,Delhi,Tier 1,Gujarati,salaried,fraud_scenario,2025-09-15,train,,,,,,,,
cust_8793875692,Nathan Raju,41,Male,Indore,Madhya Pradesh,Tier 2,Hindi,salaried,financially_stressed,2025-07-08,train,,,,,,,,
cust_f429a7d206,Teerth Prabhakar,24,Male,Mumbai,Maharashtra,Tier 1,English,salaried,stable_salaried,2024-12-19,train,,,,,,,,
cust_fdb22ebf20,Bhavya Rana,23,Male,Indore,Madhya Pradesh,Tier 2,Marathi,salaried,financially_stressed,2025-04-16,test,,,,,,,,
cust_fd8d79072f,Vasana Oza,30,Female,Jhansi,Uttar Pradesh,Tier 3,Bengali,gig_irregular,gig_irregular,2024-09-12,train,,,,,,,,
cust_b39eec4e8e,Yamini Bhattacharyya,54,Male,Nagpur,Maharashtra,Tier 2,Gujarati,salaried,financially_stressed,2024-10-26,train,,,,,,,,
cust_b8cd7b4e61,Kamala Biswas,27,Other,Nagpur,Maharashtra,Tier 2,Gujarati,salaried,stable_salaried,2025-05-18,train,,,,,,,,
cust_fbda4cab4c,Chandani Char,35,Other,Nagpur,Maharashtra,Tier 2,Hindi,salaried,stable_salaried,2024-12-03,train,,,,,,,,
cust_7997f6aa9c,Harinakshi Jha,23,Other,Nagpur,Maharashtra,Tier 2,Telugu,salaried,stable_salaried,2025-11-19,train,,,,,,,,
cust_a9b7b46ef3,Anya Gokhale,48,Other,Bengaluru,Karnataka,Tier 1,Gujarati,salaried,stable_salaried,2025-09-14,train,,,,,,,,
cust_9415539b70,Zansi Nayar,47,Male,Mumbai,Maharashtra,Tier 1,Hindi,salaried,stable_salaried,2025-06-22,train,,,,,,,,
cust_ece417c478,Anita Sarraf,38,Female,Jhansi,Uttar Pradesh,Tier 3,Gujarati,salaried,financially_stressed,2025-09-09,train,,,,,,,,
cust_bb95997008,Ladli Nagar,50,Other,Chhindwara,Madhya Pradesh,Tier 4,English,salaried,stable_salaried,2025-05-12,train,,,,,,,,
cust_7175188333,Vasana Bahl,30,Male,Mumbai,Maharashtra,Tier 1,English,salaried,fraud_scenario,2025-07-27,train,,,,,,,,
cust_65e785630f,Adya Kade,51,Other,Coimbatore,Tamil Nadu,Tier 2,Tamil,salaried,fraud_scenario,2025-03-28,test,,,,,,,,
cust_ddc8813b53,Tristan Sankaran,30,Female,Guna,Madhya Pradesh,Tier 3,Hindi,salaried,stable_salaried,2025-08-26,train,,,,,,,,
cust_2f5f4c8a12,Harsh Nayar,41,Other,Indore,Madhya Pradesh,Tier 2,Kannada,salaried,stable_salaried,2025-07-02,test,,,,,,,,
cust_6f3524a7b0,Lohit Agate,25,Male,Delhi,Delhi,Tier 1,Marathi,salaried,financially_stressed,2025-12-26,train,,,,,,,,
cust_155ecce05d,Chatura Sur,26,Female,Bengaluru,Karnataka,Tier 1,Hindi,gig_irregular,gig_irregular,2025-12-09,train,,,,,,,,
cust_13bc66b03c,Chanchal Chowdhury,45,Female,Coimbatore,Tamil Nadu,Tier 2,Marathi,gig_irregular,gig_irregular,2025-04-20,train,,,,,,,,
