account_id,customer_id,bank_name,account_type,opening_balance,current_balance,currency,opened_at
acct_ab75a9fc7b,cust_2ea4216ed5,State Bank of India,savings,40777.47,,,
acct_07738e7b3e,cust_a15fafa496,Bank of Baroda,savings,23895.72,,,
acct_ea72df0afb,cust_2bc24f2251,State Bank of India,savings,22015.1,,,
acct_2b61b8926e,cust_09639e8147,State Bank of India,savings,27641.91,,,
acct_91b657c580,cust_7e4afc1a38,Punjab National Bank,savings,47413.38,,,
acct_dc62d25ae7,cust_53f3fa7cf0,Punjab National Bank,savings,24455.05,,,
acct_a5ecfecc4a,cust_03ae6cd331,State Bank of India,savings,31183.95,,,
acct_c94f209db5,cust_f43fa53db4,Punjab National Bank,savings,13010.98,,,
acct_b2c45b8386,cust_dd00eaf702,State Bank of India,savings,18239.19,,,
acct_11a2a11332,cust_c65eddd265,Punjab National Bank,savings,30622.36,,,
acct_3675d570ee,cust_632cfd52cc,Bank of Baroda,savings,28165.73,,,
acct_b9b0ff4953,cust_f0630a2890,Bank of Baroda,savings,16344.37,,,
acct_0072ba3a37,cust_4e681d15c0,Axis Bank,savings,41600.77,,,
acct_50eb8ce403,cust_99781e2134,Punjab National Bank,savings,37146.99,,,
acct_079e712e45,cust_84a333fdab,HDFC Bank,savings,9010.29,,,
acct_47832bcb4d,cust_6baafa2add,ICICI Bank,savings,47979.47,,,
acct_6bcf09721f,cust_8832deb3e1,Punjab National Bank,savings,25045.35,,,
acct_efe0f4b782,cust_94cc4ee0ec,HDFC Bank,savings,11983.44,,,
acct_c958e7fcdc,cust_9d649c796c,Punjab National Bank,savings,2548.02,,,
acct_5eb805ef80,cust_76cbb2e0be,Bank of Baroda,savings,16787.99,,,
acct_cd0a3af832,cust_81d33bc59d,Punjab National Bank,savings,49890.66,,,
acct_8e844b818b,cust_28c4666249,State Bank of India,savings,35621.01,,,
acct_c8e0fa4e08,cust_af5b5bd466,HDFC Bank,savings,39137.18,,,
acct_9f05a434a7,cust_d1a2b6fd10,Bank of Baroda,savings,35559.08,,,
acct_25485fc2a7,cust_e92f86098f,State Bank of India,savings,33862.14,,,
acct_ac4ca7ab35,cust_93b3f9973d,Axis Bank,savings,29655.85,,,
acct_2075faf6c5,cust_f4f7710ac5,Axis Bank,savings,42575.82,,,
acct_3e2cd73143,cust_51f5de27bd,Bank of Baroda,savings,27809.8,,,
acct_2526da8cc7,cust_59ce11a18c,Punjab National Bank,savings,13185.99,,,
acct_570a7c44ce,cust_ca3301b606,ICICI Bank,savings,5067.32,,,
acct_e2bf24c76f,cust_d42d8a2211,Axis Bank,savings,10146.11,,,
acct_8a09618c8a,cust_975442019c,State Bank of India,savings,21014.72,,,
acct_b99cf8d2be,cust_6990c4d42a,ICICI Bank,savings,8740.92,,,
acct_68205cfe1c,cust_1642cf3eff,Bank of Baroda,savings,7531.7,,,
acct_8b67f01048,cust_bddb041b7f,Bank of Baroda,savings,26333.39,,,
acct_50ac3c3375,cust_fa9b705106,HDFC Bank,savings,7589.33,,,
acct_ca495a713f,cust_1a0de10d9c,HDFC Bank,savings,29488.71,,,
acct_e16d2aab1e,cust_f616a7f57f,Punjab National Bank,savings,45456.21,,,
acct_ccdbe1263f,cust_74753455b2,ICICI Bank,savings,45904.46,,,
acct_c4c7698b91,cust_4cddbee63a,Axis Bank,savings,15288.49,,,
acct_df93bf8b62,cust_9ecab48868,Bank of Baroda,savings,13316.88,,,
acct_918b122a96,cust_ece58c5a74,Punjab National Bank,savings,47500.19,,,
acct_49d56e09f3,cust_da7b2ea59c,Bank of Baroda,savings,20459.38,,,
acct_bedd6714f4,cust_d13aa5d961,Punjab National Bank,savings,34656.86,,,
acct_94d5fb9a81,cust_0148a7d7b1,HDFC Bank,savings,9341.38,,,
acct_4fc74c0615,cust_8516d580d3,State Bank of India,savings,40293.89,,,
acct_6b98508ceb,cust_6102ad2c16,Bank of Baroda,savings,11553.74,,,
acct_852c5ee5f6,cust_e7de242855,HDFC Bank,savings,30266.21,,,
acct_17fe7cc1c4,cust_a62589572f,ICICI Bank,savings,49346.21,,,
acct_abadaff3fb,cust_daa516fe18,HDFC Bank,savings,39964.0,,,
acct_c76283d5af,cust_3973184bbc,HDFC Bank,savings,2007.25,,,
acct_c861fe2b3e,cust_3e30878fb4,Punjab National Bank,savings,12775.01,,,
acct_3951d87023,cust_6acc4516b4,State Bank of India,savings,28920.76,,,
acct_f7a102f9e0,cust_62ded48725,Bank of Baroda,savings,11213.59,,,
acct_7e4f4aa277,cust_eef27e766d,Axis Bank,savings,21152.4,,,
acct_e6709b3d3b,cust_47302e5476,ICICI Bank,savings,31267.73,,,
acct_1008da66b8,cust_d8d58575ae,HDFC Bank,savings,29937.64,,,
acct_1a7b8df284,cust_4f8a0e488f,State Bank of India,savings,39618.78,,,
acct_0bacd733ec,cust_40e42d04bb,Axis Bank,savings,34883.55,,,
acct_087c199955,cust_9aec84841f,Axis Bank,savings,25821.45,,,
acct_a0f71f5529,cust_705803d885,HDFC Bank,savings,42223.51,,,
acct_3794ea8c25,cust_282186f331,Bank of Baroda,savings,18067.64,,,
acct_c37f5ecb9f,cust_83ff782fbf,Punjab National Bank,savings,46554.26,,,
acct_0187f937e2,cust_21b421b59b,Punjab National Bank,savings,28695.39,,,
acct_44d6f5d619,cust_f5cf984f75,ICICI Bank,savings,9057.25,,,
acct_c62641c50b,cust_5cc0f9ed80,Bank of Baroda,savings,17066.11,,,
acct_13c6eb7a6c,cust_ea88649c1d,State Bank of India,savings,30791.5,,,
acct_90ad180787,cust_7463938947,HDFC Bank,savings,10795.13,,,
acct_e56eb8f424,cust_105ee55708,Punjab National Bank,savings,46383.81,,,
acct_fa3f9d383b,cust_190796b79a,Axis Bank,savings,36962.15,,,
acct_4b5f2fe236,cust_9cdc40bf7b,HDFC Bank,savings,3258.39,,,
acct_d51e42ee5f,cust_7cc35e26c3,Axis Bank,savings,16374.45,,,
acct_8060225654,cust_06a990c953,Punjab National Bank,savings,30580.33,,,
acct_9a51e58711,cust_1bc434355f,Axis Bank,savings,47381.71,,,
acct_539ecd4040,cust_3e7681fbc1,Axis Bank,savings,28250.65,,,
acct_9ff5cce151,cust_7ab40045d8,ICICI Bank,savings,26177.6,,,
acct_ccbfa25f32,cust_adbfe9459c,HDFC Bank,savings,18796.77,,,
acct_85ce2df754,cust_3487c6ea27,State Bank of India,savings,8316.93,,,
acct_32dd34d96e,cust_d5c2792873,ICICI Bank,savings,17434.46,,,
acct_052893abe9,cust_557202e420,State Bank of India,savings,8104.89,,,
acct_0aeb03ec5a,cust_d52e6de5bc,ICICI Bank,savings,31273.24,,,
acct_4710780156,cust_8dcdae94be,State Bank of India,savings,34476.97,,,
acct_83c9eab52f,cust_624356dd99,Axis Bank,savings,37636.39,,,
acct_b293b55e97,cust_dad7b3eba3,Axis Bank,savings,37645.62,,,
acct_f35b6f57e7,cust_12e98f8c7a,HDFC Bank,savings,32073.88,,,
acct_2d2a3610ae,cust_e37556a8df,Bank of Baroda,savings,13244.44,,,
acct_9d71d6fd6a,cust_8f063a29f1,Bank of Baroda,savings,45179.8,,,
acct_f127a83e6d,cust_0416ebf91b,HDFC Bank,savings,19125.52,,,
acct_f091b83527,cust_e555ddb011,State Bank of India,savings,35322.28,,,
acct_36483c5290,cust_cb1c66c516,Axis Bank,savings,46321.56,,,
acct_164ee1fdb2,cust_9f90340d9d,HDFC Bank,savings,12783.89,,,
acct_c538d400aa,cust_741b81182c,Punjab National Bank,savings,48133.92,,,
acct_8620dbece5,cust_2ed881bea0,Axis Bank,savings,5287.21,,,
acct_9919d7ded9,cust_c55f5bb283,State Bank of India,savings,28171.69,,,
acct_ebbf79a671,cust_9952493d9a,Punjab National Bank,savings,18769.7,,,
acct_c35acbd812,cust_e25074129e,ICICI Bank,savings,46413.18,,,
acct_71efd3b571,cust_fa73c71972,Bank of Baroda,savings,34939.44,,,
acct_c9a90fb896,cust_862e329a0a,Bank of Baroda,savings,9783.37,,,
acct_d15a98f00e,cust_2074ec031a,Axis Bank,savings,23140.63,,,
acct_cee8374065,cust_c7e21f5e82,ICICI Bank,savings,15945.29,,,
acct_9dca73a168,cust_ce3afe0a53,Punjab National Bank,savings,39766.7,,,
acct_eb805e45e9,cust_b80830a6c7,HDFC Bank,savings,15407.4,,,
acct_fdc1a12f0a,cust_0c1884a725,Axis Bank,savings,46581.74,,,
acct_019c1f8944,cust_6ed973e21f,Bank of Baroda,savings,49958.6,,,
acct_d3fd28c43f,cust_ece83319be,State Bank of India,savings,16885.65,,,
acct_3a7164e179,cust_165ee650a7,Punjab National Bank,savings,33025.26,,,
acct_d97ae72a56,cust_9785e75f94,Bank of Baroda,savings,15209.17,,,
acct_234f4a4184,cust_0ee7c35b4f,State Bank of India,savings,33925.91,,,
acct_8d8195cab0,cust_cc1801c2f6,ICICI Bank,savings,8483.67,,,
acct_4e9346753f,cust_97cd4064dd,Punjab National Bank,savings,16609.74,,,
acct_3d86658efc,cust_a459756e08,Bank of Baroda,savings,38768.34,,,
acct_ac166fb2d7,cust_ec9b6af936,Punjab National Bank,savings,45450.26,,,
acct_eed9d03b18,cust_9fa7a93beb,State Bank of India,savings,39193.21,,,
acct_da22e75bad,cust_83ae1fab62,ICICI Bank,savings,46082.27,,,
acct_754ca3f081,cust_df6f9e6114,Punjab National Bank,savings,12284.1,,,
acct_ded38ff370,cust_39a61282fc,Bank of Baroda,savings,37511.99,,,
acct_578ec268e3,cust_f53f6e0edc,State Bank of India,savings,44261.3,,,
acct_4b07d8d498,cust_e22e7ab9b0,HDFC Bank,savings,3500.74,,,
acct_c5a69a17d3,cust_b334b80316,ICICI Bank,savings,9878.21,,,
acct_3dec63c03d,cust_9f9b77f987,Axis Bank,savings,20837.73,,,
acct_3c47b41e98,cust_16e195eb18,Axis Bank,savings,26263.57,,,
acct_2b8eebcaf9,cust_ba0eecdc55,ICICI Bank,savings,24311.17,,,
acct_767fe6e8ee,cust_4f538c0401,Axis Bank,savings,16619.65,,,
acct_8c990a43b7,cust_ee63d52cf3,Punjab National Bank,savings,22619.03,,,
acct_debabba781,cust_7efed5a419,ICICI Bank,savings,36720.89,,,
acct_c7f6c7deef,cust_bd680c0112,HDFC Bank,savings,30758.18,,,
acct_ba9659b26c,cust_da9cea0001,Bank of Baroda,savings,42792.25,,,
acct_19eb09c8da,cust_04e67284d9,ICICI Bank,savings,15788.1,,,
acct_4401340947,cust_d592f3cc4a,HDFC Bank,savings,23320.03,,,
acct_01234af02b,cust_e297d3e348,Punjab National Bank,savings,22780.2,,,
acct_843b819134,cust_dd17eb094e,Bank of Baroda,savings,8303.58,,,
acct_cf10e1a6ca,cust_223e3af051,HDFC Bank,savings,15500.22,,,
acct_b92f48cd30,cust_7f4ba3c336,State Bank of India,savings,40650.29,,,
acct_637c14d07b,cust_fa7e7f0949,State Bank of India,savings,7202.88,,,
acct_a47ef7593b,cust_53a82fd113,HDFC Bank,savings,19785.91,,,
acct_4e5b3c8f43,cust_f1e2ac3f62,Bank of Baroda,savings,25998.22,,,
acct_992bcced23,cust_03172f94f7,State Bank of India,savings,46266.74,,,
acct_0e0d0d9cf1,cust_d767d65263,HDFC Bank,savings,19075.38,,,
acct_ecb495eba2,cust_91acb32d97,Axis Bank,savings,22908.64,,,
acct_90a0370037,cust_0265bf7c97,Axis Bank,savings,14423.62,,,
acct_935d826fc4,cust_a4a4ca0688,ICICI Bank,savings,5872.85,,,
acct_3bf4c71457,cust_67847b712c,State Bank of India,savings,19081.89,,,
acct_a463cda79c,cust_d9395f71c2,Punjab National Bank,savings,25054.29,,,
acct_eeb465cf20,cust_cf3ffa03bf,State Bank of India,savings,20884.89,,,
acct_9731e12ba4,cust_70b927d866,State Bank of India,savings,39494.58,,,
acct_bc46cbe96d,cust_b9bbc98500,ICICI Bank,savings,22246.37,,,
acct_065699d005,cust_63b901c9aa,HDFC Bank,savings,12240.97,,,
acct_3fc571843a,cust_50ffc51af0,ICICI Bank,savings,3884.53,,,
acct_c6002502a3,cust_7624450f89,HDFC Bank,savings,29512.9,,,
acct_cc1be8748b,cust_75d61d54c1,Bank of Baroda,savings,11081.31,,,
acct_37e72c3a96,cust_6a02ff8ce0,ICICI Bank,savings,12299.08,,,
acct_afb6ec6483,cust_67520dec0d,Axis Bank,savings,37685.99,,,
acct_0aad2fa84c,cust_6f96e44115,Bank of Baroda,savings,45711.0,,,
acct_5111b2a49f,cust_fe6721dbf7,Bank of Baroda,savings,27614.37,,,
acct_d4cd977beb,cust_484373891e,Bank of Baroda,savings,28777.16,,,
acct_d3846e5116,cust_ab62b92c12,ICICI Bank,savings,49839.21,,,
acct_470c0e1653,cust_bd3832ed14,Axis Bank,savings,32561.13,,,
acct_b7fd4a7d2c,cust_e502537668,HDFC Bank,savings,32458.52,,,
acct_315f637d4e,cust_040fc3e8d4,HDFC Bank,savings,28713.11,,,
acct_074f4d72e0,cust_2d74101bc8,ICICI Bank,savings,30603.27,,,
acct_2389c12f7a,cust_59ef53a80f,State Bank of India,savings,12627.27,,,
acct_970b15178e,cust_1a865e4533,Axis Bank,savings,19980.01,,,
acct_263ab786f8,cust_eacfdc72b9,Axis Bank,savings,14784.14,,,
acct_5e8c19da00,cust_70f08208cc,Punjab National Bank,savings,25740.6,,,
acct_0a3ffe3b12,cust_b011ff67b8,Punjab National Bank,savings,48380.88,,,
acct_ddeb75214c,cust_3f4d6d32d4,HDFC Bank,savings,31651.57,,,
acct_0c2c0dd514,cust_27919255eb,HDFC Bank,savings,17330.86,,,
acct_c4fbbb38d4,cust_8ff8e6de79,ICICI Bank,savings,28366.84,,,
acct_be7c543860,cust_33445eab48,ICICI Bank,savings,14938.98,,,
acct_c7a84118d4,cust_69605e6e78,ICICI Bank,savings,28799.5,,,
acct_1c85c90e42,cust_08084b8012,ICICI Bank,savings,12429.91,,,
acct_6b50e73be8,cust_16616bbb6e,Bank of Baroda,savings,43157.97,,,
acct_550f07f7fd,cust_7cf96d8f9e,State Bank of India,savings,48596.61,,,
acct_341e648a54,cust_41abb1c60c,Punjab National Bank,savings,13114.79,,,
acct_d24e8db7b3,cust_27ccfdc558,ICICI Bank,savings,4521.63,,,
acct_fac2079426,cust_86ecf59b6c,HDFC Bank,savings,26215.04,,,
acct_0dda2a3f64,cust_07659cead8,Axis Bank,savings,8681.46,,,
acct_4d6f69015c,cust_d0846d804d,Punjab National Bank,savings,30609.65,,,
acct_91b810b122,cust_5fffbfbe6c,Axis Bank,savings,21004.8,,,
acct_45f2d1c1cd,cust_bf7e7fbfdc,ICICI Bank,savings,25861.96,,,
acct_bda907f437,cust_0213521aa2,HDFC Bank,savings,37076.56,,,
acct_17855cbe58,cust_3bbba41891,State Bank of India,savings,5163.56,,,
acct_ebaf73d393,cust_0e0227eea3,Axis Bank,savings,17142.67,,,
acct_c8314d9e49,cust_993485af0d,Punjab National Bank,savings,18348.63,,,
acct_5435241c5c,cust_a3dc9c12c3,Bank of Baroda,savings,41582.11,,,
acct_4d275e401e,cust_e8ce9136b4,HDFC Bank,savings,42480.5,,,
acct_3b848066a2,cust_6850e9916a,Punjab National Bank,savings,18973.76,,,
acct_474451bb5c,cust_de25dbd036,State Bank of India,savings,45128.64,,,
acct_5238b57963,cust_e5dd9515d9,Punjab National Bank,savings,13434.74,,,
acct_d8ff835448,cust_2db9cc95ed,Axis Bank,savings,43125.64,,,
acct_89ed113fa6,cust_3a5f2a9f3b,Axis Bank,savings,9059.03,,,
acct_dc1aadbd4d,cust_5236621f17,Punjab National Bank,savings,17235.91,,,
acct_45fb377886,cust_14228aa47e,ICICI Bank,savings,19860.52,,,
acct_91683d66c7,cust_fbcadaab87,State Bank of India,savings,15555.55,,,
acct_147a606834,cust_f018e8a709,Punjab National Bank,savings,49687.95,,,
acct_df7bc35885,cust_aed1dc214e,Punjab National Bank,savings,18197.24,,,
acct_9059449b34,cust_12899a675e,ICICI Bank,savings,34840.12,,,
acct_9e01348139,cust_2bffc36502,Axis Bank,savings,3975.36,,,
acct_083b507167,cust_bc31b688e8,State Bank of India,savings,29272.08,,,
acct_1f2cdacbbc,cust_5af53fd4dd,State Bank of India,savings,42478.23,,,
acct_a241a60d68,cust_44b54ae541,ICICI Bank,savings,11684.76,,,
acct_c6396386ce,cust_8847fc6554,State Bank of India,savings,49464.49,,,
acct_c0257558a1,cust_7c339acebb,State Bank of India,savings,40750.42,,,
acct_1405ab03b0,cust_8f6c3788b9,HDFC Bank,savings,20979.32,,,
acct_3ac682199d,cust_42be41ced5,HDFC Bank,savings,28752.7,,,
acct_543b83b334,cust_08df4ef5c5,Punjab National Bank,savings,38754.75,,,
acct_3060180ce9,cust_f4e0280e9e,HDFC Bank,savings,33097.39,,,
acct_333ff3667f,cust_64a5f3781a,Punjab National Bank,savings,33603.08,,,
acct_257f1c6c16,cust_b75bc31206,Axis Bank,savings,45550.77,,,
acct_76bb909417,cust_6508d9e068,ICICI Bank,savings,6856.56,,,
acct_06662a8090,cust_51e1a91533,Bank of Baroda,savings,12013.36,,,
acct_5d7b0a52a0,cust_82b7b828ef,HDFC Bank,savings,29254.25,,,
acct_43845e3c06,cust_1f0ef3eed7,State Bank of India,savings,32119.18,,,
acct_f3f29c8aea,cust_229f972e19,State Bank of India,savings,45741.04,,,
acct_5ca2c76267,cust_65b68f4600,Punjab National Bank,savings,22258.7,,,
acct_03485fae5b,cust_770bb494e5,Punjab National Bank,savings,36310.77,,,
acct_8a89d4580b,cust_e71a836611,Punjab National Bank,savings,19660.79,,,
acct_113b99c3e8,cust_20543005ff,HDFC Bank,savings,47054.85,,,
acct_039c3d3d1c,cust_950fca449d,Punjab National Bank,savings,7631.68,,,
acct_ef4a5095f7,cust_6aaf14dc90,ICICI Bank,savings,20948.17,,,
acct_9793cb0fbb,cust_0df40ae8fc,Bank of Baroda,savings,40782.1,,,
acct_f8421a25ae,cust_f21f683712,Punjab National Bank,savings,7200.37,,,
acct_10678c742c,cust_0facc3d45f,ICICI Bank,savings,23334.97,,,
acct_4934e99515,cust_946888b584,HDFC Bank,savings,39930.23,,,
acct_8e55527baf,cust_1fa1be33a5,ICICI Bank,savings,6187.47,,,
acct_e0764d817d,cust_6e96626ea5,HDFC Bank,savings,5696.96,,,
acct_7e38942d59,cust_930f319962,ICICI Bank,savings,3608.65,,,
acct_625f5cd8fc,cust_241f55478c,HDFC Bank,savings,4876.03,,,
acct_695b06f826,cust_ad7c530af5,Axis Bank,savings,28411.66,,,
acct_8fb01bd6e0,cust_ff79ee3c27,HDFC Bank,savings,3468.02,,,
acct_2e52175580,cust_92cd77e508,State Bank of India,savings,2212.09,,,
acct_b590384211,cust_60cb0213da,Punjab National Bank,savings,20567.8,,,
acct_2745535cc0,cust_e1ee98004b,Bank of Baroda,savings,28696.11,,,
acct_6f1a7cfd45,cust_9e1dca2cc5,HDFC Bank,savings,42125.54,,,
acct_01eadb7113,cust_49e417aa2a,ICICI Bank,savings,43466.27,,,
acct_17d00d1c95,cust_8122f962a7,Punjab National Bank,savings,17383.21,,,
acct_028ea3d76d,cust_34820dad98,ICICI Bank,savings,25931.55,,,
acct_d9c9bab1e8,cust_076470ae52,Punjab National Bank,savings,13728.59,,,
acct_ce65588f81,cust_d14c4a34a5,Axis Bank,savings,36587.02,,,
acct_dfb51ddca1,cust_bcd816666c,ICICI Bank,savings,39872.79,,,
acct_29acddedf2,cust_84fb22fa93,State Bank of India,savings,30123.23,,,
acct_120586eaa3,cust_3014773b03,Punjab National Bank,savings,26809.08,,,
acct_218d0b06ed,cust_ed043f4ca7,HDFC Bank,savings,10542.75,,,
acct_edfc928979,cust_272157a35c,HDFC Bank,savings,31549.25,,,
acct_0103fa6bcf,cust_9a7c6cb99b,Bank of Baroda,savings,36921.71,,,
acct_e0602294cf,cust_b1d9c94e10,HDFC Bank,savings,46147.33,,,
acct_d1da21b7be,cust_d53cde9020,State Bank of India,savings,20825.11,,,
acct_9189e2f60e,cust_94a0811aaf,State Bank of India,savings,39114.32,,,
acct_c70cd5905b,cust_03c165f8cf,HDFC Bank,savings,18909.28,,,
acct_6fd3bcc80b,cust_bb67a352cb,HDFC Bank,savings,38680.48,,,
acct_8985628b3f,cust_b2ca397e92,HDFC Bank,savings,11638.85,,,
acct_8e9a8b8126,cust_fdc0a9e53a,Punjab National Bank,savings,31688.78,,,
acct_de7e7ff4b5,cust_e1a52e5eb9,Punjab National Bank,savings,3510.87,,,
acct_e96c0428b9,cust_29b2fc000f,State Bank of India,savings,37598.27,,,
acct_5715b69ff7,cust_cc18ff2942,ICICI Bank,savings,38159.98,,,
acct_6ea5f611ea,cust_074af4b31f,Axis Bank,savings,42126.17,,,
acct_1009c0e9f8,cust_15aa48f337,ICICI Bank,savings,44476.25,,,
acct_9e8fb8b525,cust_b0e7bfa4b7,State Bank of India,savings,38065.74,,,
acct_37e3cd41dc,cust_c22ae2b390,ICICI Bank,savings,41039.12,,,
acct_b954614d06,cust_10d4cbf552,Axis Bank,savings,49937.06,,,
acct_485d894331,cust_8cd95bbeb2,Axis Bank,savings,26647.61,,,
acct_bb30678011,cust_e5cde152da,State Bank of India,savings,28933.09,,,
acct_3fe9d715bb,cust_1de3d0dd95,State Bank of India,savings,9859.08,,,
acct_b1dec23620,cust_2b5848b39b,Bank of Baroda,savings,39304.51,,,
acct_606f1a7caf,cust_7b03ccb585,HDFC Bank,savings,11378.32,,,
acct_af2eea606c,cust_7a9d610086,Bank of Baroda,savings,44316.8,,,
acct_2812ce6448,cust_19483c4bbb,State Bank of India,savings,49529.86,,,
acct_7cc1d4ad7d,cust_510acc3efe,HDFC Bank,savings,31402.34,,,
acct_893eeb5c06,cust_968d94690c,HDFC Bank,savings,17886.81,,,
acct_0bff05ed16,cust_f04281bfde,ICICI Bank,savings,10439.79,,,
acct_3b6ff2fbf3,cust_c2b5163fb4,Bank of Baroda,savings,9914.76,,,
acct_393e6bae9a,cust_283efd3cb2,HDFC Bank,savings,4801.24,,,
acct_7adb40a93f,cust_5766cdff9b,State Bank of India,savings,15497.2,,,
acct_a8c2479f34,cust_c8470ec543,Axis Bank,savings,5658.99,,,
acct_e0f7f372dc,cust_7f08a7ca14,HDFC Bank,savings,36050.93,,,
acct_60708e82dd,cust_ade797a911,State Bank of India,savings,22023.66,,,
acct_00b6349520,cust_6962b3a5fb,ICICI Bank,savings,45587.98,,,
acct_8ae36bcd55,cust_0ea8d61463,ICICI Bank,savings,25069.61,,,
acct_0a7ad62ed7,cust_9ddeb72062,State Bank of India,savings,45950.46,,,
acct_9b882ce96f,cust_343c96ad6d,State Bank of India,savings,29396.88,,,
acct_73db72421a,cust_879a45ae3e,Bank of Baroda,savings,40155.7,,,
acct_f22b8fbe46,cust_e8dece0f4e,Axis Bank,savings,19522.97,,,
acct_65f2327ff2,cust_a661fa574d,Bank of Baroda,savings,16206.91,,,
acct_19a3dfb2bd,cust_f4096a3c18,Bank of Baroda,savings,10534.79,,,
acct_0b9de803f9,cust_ccad233f34,Bank of Baroda,savings,34238.83,,,
acct_9942892dac,cust_777a173181,ICICI Bank,savings,47222.36,,,
acct_16d9f63f93,cust_260465514a,HDFC Bank,savings,31885.87,,,
acct_bd6895fe29,cust_a2429c1e91,ICICI Bank,savings,36908.21,,,
acct_9db78013ed,cust_112e569740,HDFC Bank,savings,2627.86,,,
acct_ec9a6bf19e,cust_ff9d3b6946,State Bank of India,savings,15830.43,,,
acct_6fd031f2a8,cust_c4a8da3d8f,State Bank of India,savings,20845.14,,,
acct_f500747e71,cust_b708d3ee3e,HDFC Bank,savings,46790.22,,,
acct_edf536ddfb,cust_c7c7d390c7,Axis Bank,savings,14331.79,,,
acct_6b1fed1756,cust_6a63dde017,Bank of Baroda,savings,28037.48,,,
acct_c60266d014,cust_d8a8fcc788,Punjab National Bank,savings,42784.93,,,
acct_bd3f145ad4,cust_a3fa9e5d6f,HDFC Bank,savings,36232.06,,,
acct_693a5dacec,cust_f020cb798d,ICICI Bank,savings,36346.21,,,
acct_cde49dd885,cust_41a540b381,ICICI Bank,savings,27687.8,,,
acct_230ff143a9,cust_e733d72871,Axis Bank,savings,21925.58,,,
acct_43ee1471bc,cust_c6068c5e4b,HDFC Bank,savings,49724.9,,,
acct_c7113c3ea7,cust_a3f1c21406,Bank of Baroda,savings,19448.06,,,
acct_0e888a94a7,cust_8f27eb52b4,ICICI Bank,savings,31738.49,,,
acct_7982da313b,cust_e1cf40f0a1,State Bank of India,savings,17353.39,,,
acct_623e077298,cust_4696bb3772,Punjab National Bank,savings,24537.36,,,
acct_a4f2fc6f88,cust_61027341fd,ICICI Bank,savings,19634.48,,,
acct_9dd30cc359,cust_c3f791a1b1,HDFC Bank,savings,46392.93,,,
acct_b7ece2b709,cust_1099da76c5,Punjab National Bank,savings,5729.56,,,
acct_bfc45419ce,cust_25340ab7dc,Punjab National Bank,savings,43838.9,,,
acct_dd6ad83839,cust_bcddb3546b,Punjab National Bank,savings,12651.49,,,
acct_a70ce4d42d,cust_463546fb3a,Axis Bank,savings,7989.04,,,
acct_8018dbe090,cust_8f5bdc7a0b,Bank of Baroda,savings,15166.31,,,
acct_a12b6ebc4c,cust_5272fa4b95,Punjab National Bank,savings,46678.33,,,
acct_1adc7350be,cust_95a3b4a067,Bank of Baroda,savings,7648.92,,,
acct_5a81d0df35,cust_7d3973cd09,Axis Bank,savings,42537.45,,,
acct_6e91b8f7e9,cust_610303c8ef,HDFC Bank,savings,10140.25,,,
acct_c5e0b08fcc,cust_08d984dada,ICICI Bank,savings,37840.26,,,
acct_5c997ed1bd,cust_503485763f,Bank of Baroda,savings,25204.06,,,
acct_fe717c8c25,cust_e4de7a4cfb,Bank of Baroda,savings,34268.5,,,
acct_3654f6da9b,cust_e7376a6abd,Bank of Baroda,savings,41830.54,,,
acct_af10ce1dbb,cust_afaaac3a67,HDFC Bank,savings,39674.59,,,
acct_341a551889,cust_b205e2e128,State Bank of India,savings,14783.1,,,
acct_8061956c3a,cust_9059f760b6,Axis Bank,savings,6018.95,,,
acct_040c13986a,cust_b138ce55da,Axis Bank,savings,27268.99,,,
acct_fcef73aab9,cust_7dc262a7b2,State Bank of India,savings,49017.72,,,
acct_c90b432552,cust_80d68334c2,State Bank of India,savings,39993.36,,,
acct_f29c817160,cust_18ad22e438,State Bank of India,savings,38816.44,,,
acct_4bb3a72dfa,cust_c07dfe837b,ICICI Bank,savings,16214.69,,,
acct_f2cab53da9,cust_5e93cf5785,ICICI Bank,savings,29956.9,,,
acct_c0e4c8fd42,cust_c0cbe43eae,ICICI Bank,savings,48297.64,,,
acct_a967c95336,cust_c3771c08a0,ICICI Bank,savings,38643.45,,,
acct_0240a4602a,cust_7fb9beb25a,Bank of Baroda,savings,22399.87,,,
acct_2df9afa579,cust_db2f94340b,ICICI Bank,savings,31438.37,,,
acct_7d86fa0df9,cust_90a8220637,Axis Bank,savings,15926.92,,,
acct_9350cfc60a,cust_d7e24074c2,Axis Bank,savings,3803.47,,,
acct_c46f2e3dfa,cust_ceaf6f31f8,Bank of Baroda,savings,27597.53,,,
acct_d83d290f38,cust_ddc254e2d0,State Bank of India,savings,41304.92,,,
acct_5bb0a3f379,cust_b44055ba0d,Bank of Baroda,savings,2123.42,,,
acct_c0c7c3f8f7,cust_d247ac4730,ICICI Bank,savings,41047.39,,,
acct_9ce8709354,cust_387da9b9eb,ICICI Bank,savings,37434.68,,,
acct_399b77e6f9,cust_68391ee7aa,HDFC Bank,savings,12471.92,,,
acct_3f8078d967,cust_3024202212,Bank of Baroda,savings,4673.01,,,
acct_6804b42cd5,cust_1c9852a2c8,Bank of Baroda,savings,22942.66,,,
acct_2d719d47cc,cust_17a478bab1,HDFC Bank,savings,19225.71,,,
acct_f9abeb334d,cust_e707f798e0,Axis Bank,savings,4926.16,,,
